半月,はんげつ,"(n-adv,n-t) half-moon; half month; semicircle; (P)",,,,,,,,
月光,げっこう,(n) moonlight; moonbeam; (P),,,,,,,,
月見,つきみ,(n) viewing the moon; (P),,,,,,,,
逃走,とうそう,"(n,vs,adj-no) flight; desertion; escape; (P)",,,,,,,,
競走,きょうそう,"(n,vs,adj-no) race",,,,,,,,
競走馬,きょうそうば,(n) racehorse,,,,,,,,
ご馳走,ごちそう,"(n,vs) feast; treating (someone); to treat (someone, e.g. to a meal); (P)",,,,,,,,
滑走,かっそう,"(n,vs) glide; volplane",,,,,,,,
滑走路,かっそうろ,(n) runway; (P),,,,,,,,
走り出す,はしりだす,(v5s) to begin to run; to start running,,,,,,,,
脱走,だっそう,"(n,vs) desertion; escape; (P)",,,,,,,,
走り高跳び,はしりたかとび,(n) running high jump,,,,,,,,
走り幅跳び,はしりはばとび,(n) running long jump,,,,,,,,
暴走,ぼうそう,"(n,vs) running wildly; reckless driving; runaway; rampage",,,,,,,,
疾走,しっそう,"(n,vs) sprint; dash; scampering",,,,,,,,
心臓,しんぞう,(n) heart; (P),,,,,,,,
安心,あんしん,"(adj-na,n,vs) relief; peace of mind; (P)",,,,,,,,
中心,ちゅうしん,"(n,adj-no) center; centre; middle; heart; core; focus; pivot; emphasis; balance; (P)",,,,,,,,
良心,りょうしん,(n) conscience; (P),,,,,,,,
決心,けっしん,"(n,vs) determination; resolution; (P)",,,,,,,,
関心,かんしん,(n) concern; interest; (P),,,,,,,,
感心,かんしん,"(adj-na,n,vs) admiration; Well done!; (P)",,,,,,,,
心理,しんり,(n) mentality; (P),,,,,,,,
用心,ようじん,"(n,vs) care; precaution; guarding; caution; (P)",,,,,,,,
心得る,こころえる,"(v1,vt) to be informed; to have thorough knowledge; (P)",,,,,,,,
心身,しんしん,"(n,adj-no) mind and body; (P)",,,,,,,,
都心,としん,(n) city centre (center) (esp. capital city); urban centre; heart of city a metropolis; (P),,,,,,,,
野心,やしん,(n) ambition; aspiration; designs; treachery; (P),,,,,,,,
肝心,かんじん,"(adj-na,n,adj-no) essential; fundamental; crucial; vital; main; (P)",,,,,,,,
用心棒,ようじんぼう,(n) bodyguard,,,,,,,,
観光,かんこう,"(n,vs,adj-no) sightseeing; (P)",,,,,,,,
光線,こうせん,(n) beam; light ray; (P),,,,,,,,
蛍光灯,けいこうとう,(n) fluorescent lamp; fluorescent light; person who is slow to react; someone slow on the uptake; (P),,,,,,,,
光沢,こうたく,(n) brilliance; polish; lustre; luster; glossy finish (of photographs),,,,,,,,
光景,こうけい,(n) scene; spectacle; (P),,,,,,,,
光学,こうがく,"(n,adj-no) optics",,,,,,,,
日光浴,にっこうよく,"(n,vs) sunbathing; (P)",,,,,,,,
光栄,こうえい,"(adj-na,n) honour; honor; glory; privilege",,,,,,,,
栄光,えいこう,(n) glory; (P),,,,,,,,
火災,かさい,(n) conflagration; fire; (P),,,,,,,,
花火,はなび,(n) fireworks; (P),,,,,,,,
火花,ひばな,(n) spark; (P),,,,,,,,
噴火,ふんか,"(n,vs,adj-no) eruption; (P)",,,,,,,,
火事,かじ,(n) fire; conflagration; (P),,,,,,,,
防火,ぼうか,"(n,vs,adj-no) fire prevention; fire fighting; fire proof; (P)",,,,,,,,
下火,したび,(n) burning low; waning; declining,,,,,,,,
火薬,かやく,(n) gunpowder; powder; (P),,,,,,,,
肺,はい,(n) lung; (P),,,,,,,,
肺炎,はいえん,"(n,adj-no) pneumonia; (P)",,,,,,,,
炎症,えんしょう,(n) inflammation; irritation,,,,,,,,
炎上,えんじょう,"(n,vs) blazing up; destruction of a large building by fire; flood of comments to a blog, exceeding what the blog's owner can answer",,,,,,,,
瓶,びん,(n) bottle; (P),,,,,,,,
火炎瓶,かえんびん,(n) Molotov cocktail,,,,,,,,
海岸,かいがん,"(n,adj-no) coast; beach; (P)",,,,,,,,
海外,かいがい,"(n,adj-no) foreign; abroad; overseas; (P)",,,,,,,,
海水浴,かいすいよく,(n) sea bathing; seawater bath; (P),,,,,,,,
航海,こうかい,"(n,vs,adj-no) sail; voyage; (P)",,,,,,,,
海峡,かいきょう,(n) channel (e.g. between two land masses); strait; (P),,,,,,,,
海流,かいりゅう,(n) ocean current; (P),,,,,,,,
海洋,かいよう,"(n,adj-no) ocean; (P)",,,,,,,,
海抜,かいばつ,(n) height above sea level; (P),,,,,,,,
海路,うなじ,(n-t) sea route,,,,,,,,
北海道,ほっかいどう,(n) Hokkaido (northernmost of the four main islands of Japan),,,,,,,,
戦術,せんじゅつ,"(n,adj-no) tactics",,,,,,,,
戦力,せんりょく,(n) war potential,,,,,,,,
敗戦,はいせん,"(n,vs) defeat; losing a war; (P)",,,,,,,,
戦後,せんご,"(n-adv,n-t,adj-no) postwar period; period after Second World War; (P)",,,,,,,,
利益,りえき,"(n,vs) profit; gains; benefit; advantage; interest (of the public, etc.); grace (of God, Buddha, etc.) (esp. as attained through rightful actions, prayer, adherence to one's faith, etc.); (P)",,,,,,,,
平等,びょうどう,"(adj-na,adj-no,n) equality; impartiality; evenness; (P)",,,,,,,,
公平,こうへい,"(adj-na,n) fairness; impartial; justice; (P)",,,,,,,,
不公平,ふこうへい,"(adj-na,n) unfairness; injustice; partiality; (P)",,,,,,,,
和服,わふく,(n) Japanese clothes; (P),,,,,,,,
洋服,ようふく,(n) Western-style clothes (cf traditional Japanese clothes); (P),,,,,,,,
会社,かいしゃ,(n) company; corporation; workplace; (P),,,,,,,,
傘,かさ,(n) umbrella; parasol; (P),,,,,,,,
鞄,かばん,(n) bag; satchel; briefcase; basket; (P),,,,,,,,
カメラ,カメラ,(n) camera; (P),,,,,,,,
公園,こうえん,(n) (public) park; (P),,,,,,,,
あらすじ,あらすじ,(n) outline; summary; (P),,,,,,,,
率いる,ひきいる,"(v1,vt) to lead; to spearhead (a group); to command (troops); (P)",,,,,,,,
荒野,こうや,(n) wasteland; wilderness; deserted land; prairie; vast plain; wilds; desert; wild land; (P),,,,,,,,
何もない,なにもない,"(exp,adj-i) nothing; empty",,,,,,,,
里,さと,"(n) village; hamlet; countryside; country; home (of one's parents, etc.); hometown; one's origins; one's upbringing; one's past",,,,,,,,
鹿,しか,"(n,ok) deer (esp. the sika deer, Cervus nippon)",,,,,,,,
午前,ごぜん,"(n-adv,n-t) morning; a.m.; (P)",,,,,,,,
午後,ごご,"(n-adv,n-t) afternoon; p.m.; (P)",,,,,,,,
機会,きかい,(n) chance; opportunity; (P),,,,,,,,
損,そん,"(adj-na,n,n-suf) loss; disadvantage; (P)",,,,,,,,
利用,りよう,"(n,vs) use; utilization; utilisation; application; (P)",,,,,,,,
使用,しよう,"(n,vs) use; application; employment; utilization; utilisation; (P)",,,,,,,,
不審,ふしん,"(adj-na,n) incomplete understanding; doubt; question; distrust; suspicion; strangeness; infidelity; (P)",,,,,,,,
不審者,ふしんしゃ,(n) suspicious person,,,,,,,,
圏,けん,"(n,n-suf) sphere; circle; range; category (only in the context of ""category theory"")",,,,,,,,
圏内,けんない,(n) within the sphere,,,,,,,,
圏外,けんがい,(n) outside range; outside orbit,,,,,,,,
英語圏,えいごけん,(n) English-speaking world,,,,,,,,
階段を上る,かいだんをのぼる,(exp) to go up the stairs,,,,,,,,
乱暴,らんぼう,"(adj-na,n,vs) rude; violent; rough; lawless; unreasonable; reckless; (P)",,,,,,,,
ガキ,がき,"(n,uk) brat; kids; preta (hungry ghost); ghoul",,,,,,,,
相手,あいて,"(n) companion; partner; company; other party; addressee; opponent (sports, etc.); (P)",,,,,,,,
逸れる,それる,"(v1,vi) to stray (turn) from subject; to get lost; to go astray; (P)",,,,,,,,
逸れる,はぐれる,"(v1,vi) to stray (turn) from subject; to get lost; to go astray; (P)",,,,,,,,
石頭,いしあたま,"(n,adj-na,adj-no) inflexible person; (P)",,,,,,,,
通う,かよう,"(v5u,vi) to go back and forth; to ply between; to commute; to attend (school, church, etc.); (P)",,,,,,,,
送る,おくる,"(v5r,vt) to send (a thing); to dispatch; to despatch; to take or escort (a person somewhere); to see off (a person); to bid farewell (to the departed); to bury; to spend (time); (P)",,,,,,,,
スーパー,スーパー,"(n,abbr) super; supermarket; superimpose; superheterodyne; (P)",,,,,,,,
レシート,レシート,(n) receipt; docket (e.g. cash register); (P),,,,,,,,
お釣り,おつり,(n) change (i.e. money); balance; (P),,,,,,,,
レジ,レジ,"(n,abbr) (cash) register; (P)",,,,,,,,
パスポート,パスポート,(n) passport; (P),,,,,,,,
番号,ばんごう,(n) number; series of digits; (P),,,,,,,,
夕方,ゆうがた,"(n-adv,n-t) evening; (P)",,,,,,,,
質,しつ,"(n,n-suf) quality; (P)",,,,,,,,
寛ぐ,くつろぐ,"(v5g,uk) to relax; to feel at home; (P)",,,,,,,,
追う,おう,"(v5u,vt) to chase; to run after; to pursue; to follow (i.e. a set order, a trend); to drive out; to oust; to expel; to drive (i.e. a herd); (in passive voice) to be pressed (for time, etc.); (P)",,,,,,,,
追っ手,おって,(n) pursuer; pursuing party; posse,,,,,,,,
気がつく,きがつく,(v5k) to notice; to become aware; to perceive; to realize; to realise; to recover consciousness; to come to oneself,,,,,,,,
迷子,まいご,(n) lost (stray) child; (P),,,,,,,,
心細い,こころぼそい,(adj-i) helpless; forlorn; hopeless; unpromising; lonely; discouraging; disheartening; (P),,,,,,,,
チビ,ちび,"(n,uk,sens,vulg,pref) small child; pipsqueak; small fry; small, cute versions of manga, anime, etc. characters, typically with oversized heads; short person; midget; dwarf; small animal; (P)",,,,,,,,
離婚,りこん,"(n,vs) divorce; (P)",,,,,,,,
計算,けいさん,"(n,vs) calculation; reckoning; count; forecast; (P)",,,,,,,,
紹介,しょうかい,"(n,vs,adj-no) introduction; referral; (P)",,,,,,,,
体験,たいけん,"(n,vs) personal experience; (P)",,,,,,,,
ガイド,ガイド,"(n,vs) tour guide; (P)",,,,,,,,
大胆,だいたん,"(adj-na,n) bold; daring; audacious; (P)",,,,,,,,
一人ぼっち,ひとりぼっち,(n) aloneness; loneliness; solitude,,,,,,,,
夏草,なつくさ,(n) summer grass,,,,,,,,
蝉,せみ,(n) cicada; locust; (P),,,,,,,,
古池,ふるいけ,(n) old pool; old pond,,,,,,,,
飛び込む,とびこむ,"(v5m,vi) to jump in; to leap in; to plunge into; to dive; (P)",,,,,,,,
唇,くちびる,(n) lips; (P),,,,,,,,
額,ひたい,forehead,,,,,,,,
額,がく,"(n,n-suf) picture (framed); amount or sum (of money); (P)",,,,,,,,
挟む,はさむ,"(v5m,vt) to interpose; to hold between; to insert; (P)",,,,,,,,
鋏,はさみ,"(n,uk) scissors; tongs; (P)",,,,,,,,
一人っ子,ひとりっこ,(n) an only child,,,,,,,,
パパ,パパ,(n) Papa; (P),,,,,,,,
ママ,ママ,"(n) Mama; female proprietress (of a bar, etc.); (P)",,,,,,,,
まま,まま,"(prt,uk) as it is; as one likes; because; as; (P)",,,,,,,,
このまま,このまま,"(exp,uk) as (it) is",,,,,,,,
我がまま,わがまま,"(adj-na,n) selfishness; egoism; self-indulgence; wilfulness; willfulness; disobedience; whim; (P)",,,,,,,,
有りのまま,ありのまま,"(adj-na,adv,n,uk) the truth; fact; as it is; frankly; (P)",,,,,,,,
歌詞,かし,(n) song lyrics; words of a song; libretto,,,,,,,,
足跡,あしあと,(n) footprints; (P),,,,,,,,
真っ白,ましろ,"(adj-na,adj-no,n,ok) pure white; (P)",,,,,,,,
囁く,ささやく,"(v5k,vi) to whisper; to murmur; (P)",,,,,,,,
浴びる,あびる,"(v1,vt) to bathe; to bask in the sun; to shower; (P)",,,,,,,,
咲く,さく,"(v5k,vi) to bloom; (P)",,,,,,,,
花咲く,はなさく,(v5k) to bloom,,,,,,,,
舞う,まう,"(v5u,vi) to dance (orig. a whirling dance); to flutter about; to revolve; (P)",,,,,,,,
舞い上がる,まいあがる,"(v5r,vi) to soar; to fly high; to be whirled up",,,,,,,,
何とかなる,なんとかなる,(exp) to be able to manage somehow or another,,,,,,,,
生意気,なまいき,"(adj-na,n) impertinent; saucy; cheeky; conceit; audacious; brazen; (P)",,,,,,,,
ったく,ったく,"(int,col,abbr) good grief (expression of exasperation)",,,,,,,,
全く,まったく,"(adv,int,abbr) really; truly; entirely; completely; wholly; perfectly; indeed; good grief (expression of exasperation); (P)",,,,,,,,
連れる,つれる,(v1) to lead; to take (a person); (P),,,,,,,,
連れて行く,つれていく,(v5k-s) to take someone (of lower status) along; (P),,,,,,,,
連れてくる,つれてくる,(vk) to bring someone along; (P),,,,,,,,
文化,ぶんか,(n) culture; civilization; civilisation; Bunka era (1804.2.11-1818.4.22); (P),,,,,,,,
ヒット,ヒット,"(n,vs) hit; success; safe hit (baseball); being a hit; (P)",,,,,,,,
監督,かんとく,"(n,vs,adj-no) supervision; control; superintendence; direction; director; superintendent; supervisor; coach; foreman; manager; overseer; controller; boss; (P)",,,,,,,,
ストーリー,ストーリー,(n) story; (P),,,,,,,,
銀河,ぎんが,(n) Milky Way; galaxy; (P),,,,,,,,
反乱,はんらん,"(n,vs,adj-no) insurrection; mutiny; rebellion; revolt; uprising; (P)",,,,,,,,
反乱軍,はんらんぐん,(n) rebel army,,,,,,,,
連れ,つれ,"(n,vs) companion; company; (P)",,,,,,,,
席,せき,"(n) seat; location (of a gathering, etc.); place; position; post; (P)",,,,,,,,
短刀,たんとう,(n) short sword; dagger; dirk,,,,,,,,
単刀直入,たんとうちょくにゅう,"(adj-na,n,adj-no) going right to the point; point-blank; without beating about the bush; frankness",,,,,,,,
似る,にる,"(v1,vi) to resemble; to be similar; (P)",,,,,,,,
格好,かっこう,"(adj-na,n,adj-no) shape; form; posture; appearance; manner; suitability; moderateness (in price); (P)",,,,,,,,
暗記,あんき,"(n,vs) memorization; memorisation; learning by heart; (P)",,,,,,,,
暮れる,くれる,"(v1,vi) to get dark; to end; to come to an end; to close; to run out; (P)",,,,,,,,
暗示,あんじ,"(n,vs,adj-no) hint; suggestion; (P)",,,,,,,,
暗算,あんざん,"(n,vs) mental arithmetic",,,,,,,,
真っ暗,まっくら,"(adj-na,n) total darkness; pitch dark; bleak future; poor prospects; (P)",,,,,,,,
薄暗い,うすぐらい,(adj-i) dim; gloomy; (P),,,,,,,,
無闇に,むやみに,"(adv,uk) unreasonably; absurdly; recklessly; indiscreetly; at random; (P)",,,,,,,,
暗号,あんごう,"(n,adj-no) code; password; cipher",,,,,,,,
暗礁,あんしょう,(n) reef; sunken rock,,,,,,,,
暗黙,あんもく,"(n,adj-no) tacit; implicit; (P)",,,,,,,,
暗雲,あんうん,(n) dark clouds,,,,,,,,
競技,きょうぎ,"(n,vs,adj-no) game; match; contest; (P)",,,,,,,,
競技場,きょうぎじょう,(n) field; stadium; grounds,,,,,,,,
技師,ぎし,(n) engineer; technician; (P),,,,,,,,
技能,ぎのう,(n) technical skill; ability; capacity; (P),,,,,,,,
技,わざ,(n) technique; art; (P),,,,,,,,
球技,きゅうぎ,"(n) ball game (e.g. baseball, tennis, soccer)",,,,,,,,
技巧,ぎこう,(n) technique; finesse,,,,,,,,
科学技術,かがくぎじゅつ,"(n,adj-no) science and technology; scientific technique",,,,,,,,
特技,とくぎ,(n) special skill; (P),,,,,,,,
寝技,ねわざ,(n) (in wrestling or judo) pinning technique; underhanded dealings,,,,,,,,
自殺,じさつ,"(n,vs) suicide; (P)",,,,,,,,
殺人,さつじん,"(n,adj-no) murder; (P)",,,,,,,,
体温,たいおん,"(n) temperature; body temperature (human, animal); (P)",,,,,,,,
温度,おんど,(n) temperature; (P),,,,,,,,
温室,おんしつ,(n) greenhouse; hothouse; conservatory; glasshouse; (P),,,,,,,,
温帯,おんたい,(n) temperate zone; (P),,,,,,,,
温暖,おんだん,"(adj-na,n) warmth; (P)",,,,,,,,
温まる,あたたまる,"(v5r,vi) to warm oneself; to sun oneself; to warm up; to get warm; (P)",,,,,,,,
温和,おんわ,"(adj-na,n) gentle; mild; moderate; (P)",,,,,,,,
温い,ぬるい,"(adj-i,uk) lukewarm; tepid; (P)",,,,,,,,
体温計,たいおんけい,(n) medical thermometer; (P),,,,,,,,
低温,ていおん,"(n,adj-no) low temperature; (P)",,,,,,,,
高温,こうおん,(n) high temperature; (P),,,,,,,,
水温,すいおん,(n) water temperature,,,,,,,,
温厚,おんこう,"(adj-na,n) gentle",,,,,,,,
温もり,ぬくもり,(n) warmth; (P),,,,,,,,
保温,ほおん,"(n,vs) retaining warmth; keeping heat in; heat insulation; (P)",,,,,,,,
生ぬるい,なまぬるい,(adj-i) lukewarm; halfhearted; (P),,,,,,,,
地球温暖化,ちきゅうおんだんか,"(n,vs) global warming",,,,,,,,
源泉,げんせん,"(n,adj-no) source",,,,,,,,
電力,でんりょく,(n) electric power; (P),,,,,,,,
重力,じゅうりょく,(n) gravity; (P),,,,,,,,
引力,いんりょく,(n) gravity; (P),,,,,,,,
暴力,ぼうりょく,(n) violence; mayhem; (P),,,,,,,,
権力,けんりょく,"(n,adj-no) (political) power; authority; influence; (P)",,,,,,,,
圧力,あつりょく,"(n,vs) stress; pressure; (P)",,,,,,,,
動力,どうりょく,"(n,adj-f) power; motive power; dynamic force; (P)",,,,,,,,
能力,のうりょく,(n) ability; faculty; (P),,,,,,,,
協力,きょうりょく,"(n,vs,adj-no) cooperation; collaboration; (P)",,,,,,,,
強力,きょうりょく,"(adj-na,n) powerful; strong; (P)",,,,,,,,
浮力,ふりょく,(n) buoyancy; floating power,,,,,,,,
実力,じつりょく,(n) (real) ability; true strength; merit; efficiency; competency; arms; force; (P),,,,,,,,
活力,かつりょく,(n) vitality; energy; (P),,,,,,,,
力強い,ちからづよい,(adj-i) powerful; strong; forceful; vigorous; reassuring; encouraging; (P),,,,,,,,
効力,こうりょく,(n) effect; efficacy; validity; potency; (P),,,,,,,,
学力,がくりょく,(n) scholarship; knowledge; literary ability; (P),,,,,,,,
勢力,せいりょく,(n) influence; power; might; strength; potency; force; energy; (P),,,,,,,,
労力,ろうりょく,(n) labour; labor; effort; toil; trouble; (P),,,,,,,,
有力,ゆうりょく,"(adj-na,n) influential; prominent; strong; likely; plausible; potent; (P)",,,,,,,,
武力,ぶりょく,(n) armed might; military power; the sword; force; (P),,,,,,,,
視力,しりょく,"(n,adj-no) eyesight; (P)",,,,,,,,
原子力,げんしりょく,(n) atomic energy; (P),,,,,,,,
原子,げんし,(n) atom,,,,,,,,
出力,しゅつりょく,"(n,vs) output (e.g. of dynamo); (P)",,,,,,,,
入力,にゅうりょく,"(n,vs) input; (data) entry; (P)",,,,,,,,
力学,りきがく,(n) mechanics; dynamics,,,,,,,,
国力,こくりょく,(n) national power; (P),,,,,,,,
握力,あくりょく,(n) grip (of hand); (P),,,,,,,,
集中力,しゅうちゅうりょく,(n) (powers of) concentration; ability to concentrate,,,,,,,,
労働力,ろうどうりょく,(n) labor; labour; manpower; working force,,,,,,,,
馬力,ばりき,(n) horse-power; h.p.; HP,,,,,,,,
自力,じりき,"(n,adj-no) by oneself; self-made",,,,,,,,
精力,せいりょく,(n) energy; vigor; vigour; vitality,,,,,,,,
暴力団,ぼうりょくだん,(n) gangster organization (organisation); crime syndicate; yakuza (Japanese mafia); band of thugs; group of hoodlums,,,,,,,,
気力,きりょく,(n) willpower; energy; vitality; (P),,,,,,,,
力説,りきせつ,"(n,vs) insistence; (major) emphasis; stress",,,,,,,,
底力,そこぢから,(n) latent energy; reserve strength; potentiality,,,,,,,,
極力,きょくりょく,(adv) to the utmost; to the best of one's ability,,,,,,,,
人力車,じんりきしゃ,(n) rickshaw; jinrikisha,,,,,,,,
タイムスリップ,タイムスリップ,"(n,vs) time slip (into the past or future)",,,,,,,,
タイムマシン,タイムマシン,(n) time machine; (P),,,,,,,,
日米,にちべい,(n) Japan-America; (P),,,,,,,,
条約,じょうやく,(n) treaty; pact; (P),,,,,,,,
江戸,えど,(n) old name of Tokyo,,,,,,,,
東京,とうきょう,(n) Tokyo (current capital of Japan),,,,,,,,
生,なま,"(adj-no,adj-na,n,n-pref,col,abbr,pref) raw; uncooked; fresh; natural; unedited; unprocessed; crude; unprotected (i.e. not wearing a condom); live (i.e. not recorded); inexperienced; unpolished; green; impudence; (P)",,,,,,,,
事件,じけん,(n) event; affair; incident; case; plot; trouble; scandal; (P),,,,,,,,
行列,ぎょうれつ,"(n,vs) line; procession; matrix; (P)",,,,,,,,
イギリス,いぎりす,"(n,adj-no,uk) Great Britain; United Kingdom",,,,,,,,
イギリス人,イギリスじん,(n) Englishman; Englishwoman,,,,,,,,
死亡,しぼう,"(n,vs,adj-no) death; mortality; (P)",,,,,,,,
重傷,じゅうしょう,(n) serious wound or injury; (P),,,,,,,,
内戦,ないせん,(n) civil war,,,,,,,,
政府,せいふ,(n) government; administration; (P),,,,,,,,
国際的,こくさいてき,(adj-na) international; (P),,,,,,,,
流星,りゅうせい,(n) meteor; falling star,,,,,,,,
宇宙,うちゅう,(n) universe; cosmos; space; (P),,,,,,,,
現象,げんしょう,(n) phenomenon; (P),,,,,,,,
彗星,すいせい,(n) comet,,,,,,,,
乱,らん,(n) revolt; rebellion; war,,,,,,,,
県,けん,(n) prefecture (of Japan); county (of China); (P),,,,,,,,
州,しゅう,"(n,suf,arch) state; province; county (UK); department (of ancient China); continent; (after someone's name) dear; (P)",,,,,,,,
明治,めいじ,(n) Meiji era (1868.9.8-1912.7.30); (P),,,,,,,,
損害,そんがい,"(n,vs) damage; injury; loss; (P)",,,,,,,,
逮捕,たいほ,"(n,vs) arrest; apprehension; capture; (P)",,,,,,,,
戦死,せんし,"(n,vs) death in action; killed in action; KIA; (P)",,,,,,,,
発明,はつめい,"(n,vs) invention; (P)",,,,,,,,
発明家,はつめいか,(n) inventor,,,,,,,,
普及,ふきゅう,"(n,vs) diffusion; spread; (P)",,,,,,,,
事業,じぎょう,(n) project; enterprise; business; industry; operations; (P),,,,,,,,
事業化,じぎょうか,"(n,vs) industrialization; industrialisation",,,,,,,,
職業,しょくぎょう,"(n,adj-no) occupation; business; (P)",,,,,,,,
化学者,かがくしゃ,(n) chemist,,,,,,,,
フランス,ふらんす,"(n,adj-no,uk) France",,,,,,,,
列車,れっしゃ,(n) train (ordinary); (P),,,,,,,,
奇妙,きみょう,"(adj-na,n) strange; queer; curious; (P)",,,,,,,,
失踪,しっそう,"(n,vs) absconding; disappearance",,,,,,,,
終戦,しゅうせん,(n) end of war; cessation of hostilities; (P),,,,,,,,
病死,びょうし,"(n,vs) (dying a) natural death; (P)",,,,,,,,
大日本帝国,だいにっぽんていこく,(n) Empire of Japan (Japan's official name under the Meiji Constitution),,,,,,,,
独立,どくりつ,"(adj-na,n,vs) independence (e.g. Independence Day); self-support; (P)",,,,,,,,
憲法,けんぽう,"(n,adj-no) constitution; (P)",,,,,,,,
韓国,かんこく,"(n,arch) Korea",,,,,,,,
中国,ちゅうごく,(n) China; South-west most region of Honshu; middle of a country; the Hiroshima area,,,,,,,,
年代,ねんだい,(n) age; era; period; date; (P),,,,,,,,
同盟,どうめい,"(n,vs,adj-no) alliance; union; league; (P)",,,,,,,,
運河,うんが,(n) canal; waterway; (P),,,,,,,,
パイロット,パイロット,(n) pilot; (P),,,,,,,,
自転車,じてんしゃ,(n) bicycle; (P),,,,,,,,
飛行,ひこう,"(n,vs) aviation; (P)",,,,,,,,
世界初,せかいはつ,"(n,adj-no) world-first",,,,,,,,
革命,かくめい,"(n,adj-no) revolution; 58th year of the sexagenary cycle (in onmyou-dou); (P)",,,,,,,,
武士,ぶし,(n) warrior; samurai; (P),,,,,,,,
歳,さい,(suf) -years-old; ability; gift; talent; aptitude; genius; (P),,,,,,,,
政治,せいじ,(n) politics; government; (P),,,,,,,,
政治家,せいじか,(n) politician; statesman; (P),,,,,,,,
首相,しゅしょう,"(n) Prime Minister; Chancellor (Germany, Austria, etc.); Premier; (P)",,,,,,,,
総理大臣,そうりだいじん,(n) Prime Minister; (P),,,,,,,,
独裁者,どくさいしゃ,(n) dictator; despot,,,,,,,,
演説,えんぜつ,"(n,vs) speech; address; (P)",,,,,,,,
支配,しはい,"(n,vs) rule; control; direction; (P)",,,,,,,,
思いやり,おもいやり,(n) consideration; sympathy; (P),,,,,,,,
民主主義,みんしゅしゅぎ,"(n,adj-no) democracy",,,,,,,,
団結,だんけつ,"(n,vs) unity; union; combination; (P)",,,,,,,,
原,はら,(n) field; plain; prairie; tundra; moor; wilderness; (P),,,,,,,,
所属,しょぞく,"(n,vs,adj-no) attached to; belong to; member; (P)",,,,,,,,
政党,せいとう,"(n,adj-no) (member of) political party; (P)",,,,,,,,
親族,しんぞく,"(n,adj-no) relatives; (P)",,,,,,,,
サイン,サイン,"(n,vs) autograph; signature; sign; sine; (P)",,,,,,,,
職員,しょくいん,"(n,adj-no) staff member; personnel; (P)",,,,,,,,
葬儀,そうぎ,(n) funeral service,,,,,,,,
アメリカ,アメリカ,"(n,uk,ateji) America; (P)",,,,,,,,
俳優,はいゆう,"(n,adj-no) actor; actress; player; performer; (P)",,,,,,,,
長男,ちょうなん,(n) eldest son; (P),,,,,,,,
思想,しそう,(n) thought; idea; ideology; (P),,,,,,,,
屑,くず,"(n,adj-f) waste; scrap; garbage; chad; (P)",,,,,,,,
飛行士,ひこうし,(n) pilot,,,,,,,,
著名,ちょめい,"(adj-na,n) well-known; noted; celebrated; (P)",,,,,,,,
実績,じっせき,(n) achievements; actual results; (P),,,,,,,,
女性,じょせい,"(n,adj-no) woman; female; feminine gender; (P)",,,,,,,,
初,はつ,"(n,adj-no,n-suf) first; new; (P)",,,,,,,,
南京事件,なんきんじけん,"(n) Nanking Incident (targeting of Nanking's foreign properties and residents by Kuomintang troops in March, 1927); Rape of Nanking; Nanking Massacre",,,,,,,,
首都,しゅと,"(n,adj-no) capital city; metropolis; (P)",,,,,,,,
占領,せんりょう,"(n,vs,adj-no) occupation; capture; possession; have a room to oneself; (P)",,,,,,,,
捕虜,ほりょ,"(n,adj-no) prisoner (of war); (P)",,,,,,,,
市民,しみん,(n) citizen; townspeople; (P),,,,,,,,
虐殺,ぎゃくさつ,"(n,vs) atrocity; massive killing; (P)",,,,,,,,
大虐殺,だいぎゃくさつ,(n) mass killing; genocide,,,,,,,,
ペニシリン,ペニシリン,(n) penicillin; (P),,,,,,,,
抗生物質,こうせいぶっしつ,"(n,adj-no) antibiotics",,,,,,,,
ノーベル,ノーベル,(n) Nobel; (P),,,,,,,,
第二次世界大戦,だいにじせかいたいせん,(n) World War II,,,,,,,,
感染,かんせん,"(n,vs,adj-no) infection; contagion; (P)",,,,,,,,
感染症,かんせんしょう,(n) infectious disease; infection,,,,,,,,
経済,けいざい,"(n,vs) economics; business; finance; economy; (P)",,,,,,,,
ラジオ,ラジオ,(n) radio; (P),,,,,,,,
テレビ,テレビ,"(n,abbr) television; TV; (P)",,,,,,,,
ジャズ,ジャズ,(n) jazz; (P),,,,,,,,
ゴジラ,ゴジラ,(n) Godzilla; (P),,,,,,,,
傑作,けっさく,"(adj-na,n) masterpiece; best work; blunder; boner; (P)",,,,,,,,
怪獣,かいじゅう,(n) monster,,,,,,,,
怪獣映画,かいじゅうえいが,(n) monster film,,,,,,,,
スプートニク,スプートニク,(n) Sputnik,,,,,,,,
打ち上げる,うちあげる,"(v1,vt) to launch; to shoot up; (of waves) dash; to wash up (ashore); to finish; to close; (P)",,,,,,,,
人工衛星,じんこうえいせい,(n) man-made satellite,,,,,,,,
バスケットボール,バスケットボール,(n) basketball; (P),,,,,,,,
選手,せんしゅ,(n) player (in game); team member; (P),,,,,,,,
身長,しんちょう,(n) height (of body); stature; (P),,,,,,,,
プロ,プロ,"(n,adj-no) professional; (P)",,,,,,,,
生存,せいぞん,"(n,vs) existence; being; survival; to exist; to live; to survive; (P)",,,,,,,,
生存者,せいざんしゃ,(n) survivor,,,,,,,,
香港,ほんこん,(n) Hong Kong (China),,,,,,,,
